Tabs	Trel	O2(%)	H2(%)	CO(%)	CO2(%)	CH4(%)	SO2(ppm)	NO(ppm)	NO2(ppm)	N2O(ppm)	T(°C)	P()	Comments
24.12.2021 18:36:17	512	12.5	0.000	0.227	11.117	0.000	56	4	3	3	26.5	751.1	
24.12.2021 18:36:18	513	12.5	0.000	0.227	11.117	0.000	56	4	3	3	26.5	751.1	
24.12.2021 18:36:20	515	12.5	0.000	0.227	11.117	0.000	56	3	3	2	26.5	751.1	
24.12.2021 18:36:21	516	14.6	0.000	0.205	10.564	0.000	57	3	3	2	26.4	751.1	
24.12.2021 18:36:22	517	15.1	0.000	0.205	9.439	0.000	57	3	3	2	26.4	751.2	
24.12.2021 18:36:23	518	15.7	0.000	0.205	9.439	0.000	57	2	2	0	26.4	750.9	
24.12.2021 18:36:24	519	16.1	0.000	0.205	9.439	0.000	58	2	2	0	26.5	751.3	
24.12.2021 18:36:26	521	17.0	0.000	0.162	7.792	0.000	58	2	2	0	26.4	751.3	
24.12.2021 18:36:27	522	17.0	0.000	0.162	7.792	0.000	58	1	2	0	26.4	751.3	
24.12.2021 18:36:28	523	17.0	0.000	0.162	7.792	0.000	58	1	2	0	26.4	751.3	
24.12.2021 18:36:30	525	17.9	0.000	0.119	7.792	0.000	57	1	2	0	26.3	750.5	
24.12.2021 18:36:31	526	17.9	0.000	0.119	7.792	0.000	57	1	2	0	26.3	750.5	
24.12.2021 18:36:32	527	17.9	0.000	0.119	7.792	0.000	57	0	2	0	26.3	750.5	
24.12.2021 18:36:33	528	18.9	0.000	0.076	5.914	0.000	57	0	2	0	26.4	750.9	
24.12.2021 18:36:35	530	19.1	0.000	0.076	4.196	0.000	57	0	2	0	26.3	750.7	
24.12.2021 18:36:36	531	19.1	0.000	0.076	4.196	0.000	57	0	2	0	26.3	750.7	
24.12.2021 18:36:37	532	19.5	0.000	0.054	4.196	0.000	58	0	2	0	26.4	751.2	
24.12.2021 18:36:38	533	19.6	0.000	0.054	2.860	0.000	58	0	2	0	26.4	751.1	
24.12.2021 18:36:40	535	19.8	0.000	0.054	2.860	0.000	57	0	2	0	26.4	751.3	
24.12.2021 18:36:41	536	19.9	0.000	0.043	2.860	0.000	57	0	2	0	26.4	751.4	
24.12.2021 18:36:42	537	20.0	0.000	0.043	1.906	0.000	57	0	2	0	26.4	751.2	
24.12.2021 18:36:43	538	20.0	0.000	0.043	1.906	0.000	57	0	2	0	26.4	751.1	
24.12.2021 18:36:45	540	20.1	0.000	0.043	1.906	0.000	57	0	2	0	26.3	751.3	
24.12.2021 18:36:46	541	20.1	0.000	0.043	1.906	0.000	57	0	2	0	26.3	751.3	
24.12.2021 18:36:47	542	20.1	0.000	0.043	1.906	0.000	57	0	2	0	26.3	751.3	
24.12.2021 18:36:48	543	20.1	0.000	0.043	1.906	0.000	57	0	2	0	26.3	751.3	
24.12.2021 18:36:49	544	20.1	0.000	0.043	1.906	0.000	57	0	2	0	26.3	751.3	
24.12.2021 18:36:51	546	20.2	0.000	0.011	0.882	0.000	55	0	2	0	26.5	751.7	
24.12.2021 18:36:52	547	20.2	0.000	0.011	0.882	0.000	55	0	3	0	26.5	751.7	
24.12.2021 18:36:54	549	19.8	0.000	0.011	0.701	0.000	54	0	3	0	26.5	751.5	
24.12.2021 18:36:56	551	19.6	0.000	0.011	0.701	0.000	54	0	3	0	26.4	751.3	
24.12.2021 18:36:58	553	18.3	0.000	0.011	0.832	0.000	54	0	3	0	26.5	751.2	
24.12.2021 18:37:00	555	17.9	0.000	0.011	0.832	0.000	56	0	3	0	26.4	751.1	
24.12.2021 18:37:02	557	17.4	0.000	0.022	0.832	0.000	56	0	3	0	26.3	751.1	
24.12.2021 18:37:03	558	17.4	0.000	0.022	0.832	0.000	56	0	3	0	26.3	751.1	
24.12.2021 18:37:04	559	17.4	0.000	0.022	0.832	0.000	56	0	3	0	26.3	751.1	
24.12.2021 18:37:05	560	15.4	0.000	0.043	1.374	0.000	56	0	3	0	26.3	751.0	
24.12.2021 18:37:06	561	14.8	0.000	0.043	2.499	0.000	56	0	3	0	26.4	751.2	
24.12.2021 18:37:07	562	14.3	0.000	0.043	2.499	0.000	56	0	3	0	26.4	751.1	
24.12.2021 18:37:09	564	13.3	0.000	0.086	2.499	0.000	56	0	3	0	26.5	751.4	
24.12.2021 18:37:10	565	13.3	0.000	0.086	2.499	0.000	56	0	3	0	26.5	751.4	
24.12.2021 18:37:11	566	13.3	0.000	0.086	2.499	0.000	56	0	3	0	26.5	751.4	
24.12.2021 18:37:13	568	12.2	0.000	0.086	4.277	0.000	56	0	3	0	26.3	751.1	
24.12.2021 18:37:15	570	12.2	0.000	0.086	4.277	0.000	56	0	3	0	26.3	751.1	
24.12.2021 18:37:17	572	10.4	0.000	0.259	6.356	0.000	55	0	4	0	26.3	751.2	
24.12.2021 18:37:18	573	10.2	0.000	0.259	8.294	0.000	55	0	4	0	26.3	750.9	
24.12.2021 18:37:19	574	10.2	0.000	0.259	8.294	0.000	55	0	4	0	26.3	750.9	
24.12.2021 18:37:21	576	10.2	0.000	0.259	8.294	0.000	55	1	4	0	26.3	750.9	
24.12.2021 18:37:22	577	10.2	0.000	0.259	8.294	0.000	55	1	4	0	26.3	750.9	
24.12.2021 18:37:24	579	9.3	0.000	0.367	9.871	0.000	58	1	4	0	26.4	751.3	
24.12.2021 18:37:25	580	9.1	0.000	0.454	9.871	0.000	58	1	4	0	26.5	751.3	
24.12.2021 18:37:27	582	9.1	0.000	0.454	9.871	0.000	58	1	4	0	26.5	751.3	
24.12.2021 18:37:28	583	9.1	0.000	0.454	9.871	0.000	58	1	4	0	26.5	751.3	
24.12.2021 18:37:29	584	9.1	0.000	0.454	9.871	0.000	58	1	4	0	26.5	751.3	
24.12.2021 18:37:30	585	9.1	0.000	0.454	9.871	0.000	58	1	4	0	26.5	751.3	
24.12.2021 18:37:32	587	8.6	0.000	0.508	11.799	0.000	60	0	4	0	26.4	751.4	
24.12.2021 18:37:33	588	8.6	0.000	0.508	11.799	0.000	60	0	4	0	26.4	751.4	
24.12.2021 18:37:35	590	8.5	0.000	0.551	12.262	0.000	60	0	3	0	26.4	751.3	
24.12.2021 18:37:36	591	8.4	0.000	0.551	12.262	0.000	61	0	3	0	26.4	751.6	
24.12.2021 18:37:38	593	8.4	0.000	0.584	12.262	0.000	61	1	3	0	26.3	751.4	
24.12.2021 18:37:39	594	8.3	0.000	0.584	12.563	0.000	61	1	3	0	26.4	751.6	
24.12.2021 18:37:41	596	8.3	0.000	0.605	12.563	0.000	63	1	3	0	26.3	751.8	
24.12.2021 18:37:42	597	8.3	0.000	0.605	12.784	0.000	63	1	3	0	26.2	751.8	
24.12.2021 18:37:43	598	8.3	0.000	0.605	12.784	0.000	63	1	3	0	26.2	751.9	
24.12.2021 18:37:45	600	8.4	0.000	0.616	12.784	0.000	64	1	3	0	26.4	751.4	
24.12.2021 18:37:47	602	8.4	0.000	0.616	12.884	0.000	64	0	3	0	26.3	751.6	
24.12.2021 18:37:48	603	8.4	0.000	0.616	12.884	0.000	64	0	3	0	26.5	751.6	
24.12.2021 18:37:49	604	8.4	0.000	0.627	12.884	0.000	64	1	3	0	26.5	751.1	
24.12.2021 18:37:50	605	8.4	0.000	0.627	12.944	0.000	64	1	3	0	26.5	751.1	
24.12.2021 18:37:52	607	8.4	0.000	0.627	12.944	0.000	64	1	3	0	26.5	751.1	
24.12.2021 18:37:53	608	8.4	0.000	0.616	12.944	0.000	64	1	3	0	26.5	751.0	
24.12.2021 18:37:54	609	8.3	0.000	0.616	12.975	0.000	64	0	3	0	26.5	751.4	
24.12.2021 18:37:56	611	8.3	0.000	0.616	12.975	0.000	65	0	3	0	26.4	751.4	
24.12.2021 18:37:57	612	8.3	0.000	0.616	12.975	0.000	65	0	3	0	26.4	751.4	
24.12.2021 18:37:59	614	8.3	0.000	0.605	12.975	0.000	65	0	3	0	26.3	751.3	
24.12.2021 18:38:00	615	8.3	0.000	0.605	12.975	0.000	65	0	3	0	26.4	751.6	
24.12.2021 18:38:01	616	8.3	0.000	0.605	12.975	0.000	65	0	3	0	26.4	751.5	
24.12.2021 18:38:02	617	8.3	0.000	0.605	13.005	0.000	65	0	3	0	26.5	751.5	
24.12.2021 18:38:04	619	8.2	0.000	0.605	13.005	0.000	65	0	3	0	26.4	751.3	
24.12.2021 18:38:05	620	8.2	0.000	0.605	13.005	0.000	65	0	3	0	26.4	751.3	
24.12.2021 18:38:06	621	8.2	0.000	0.594	13.045	0.000	64	0	3	0	26.2	751.6	
24.12.2021 18:38:08	623	8.2	0.000	0.594	13.045	0.000	63	0	3	0	26.4	751.3	
24.12.2021 18:38:09	624	8.2	0.000	0.605	13.095	0.000	63	0	3	0	26.4	751.6	
24.12.2021 18:38:11	626	8.2	0.000	0.605	13.095	0.000	63	0	3	0	26.4	751.6	
24.12.2021 18:38:12	627	8.2	0.000	0.605	13.095	0.000	63	0	3	0	26.4	751.6	
24.12.2021 18:38:13	628	8.2	0.000	0.605	13.095	0.000	63	0	3	0	26.4	751.6	
24.12.2021 18:38:15	630	8.2	0.000	0.605	13.155	0.000	63	1	3	0	26.3	751.0	
24.12.2021 18:38:16	631	8.1	0.000	0.605	13.155	0.000	63	1	3	0	26.6	751.3	
24.12.2021 18:38:18	633	8.1	0.000	0.605	13.206	0.000	63	0	3	0	26.6	751.3	
24.12.2021 18:38:19	634	8.1	0.000	0.605	13.206	0.000	63	0	3	0	26.6	751.3	
24.12.2021 18:38:21	636	8.0	0.000	0.605	13.206	0.000	65	0	3	0	26.4	751.3	
24.12.2021 18:38:22	637	8.0	0.000	0.605	13.276	0.000	65	0	3	0	26.4	751.1	
24.12.2021 18:38:23	638	8.0	0.000	0.605	13.276	0.000	65	0	3	0	26.4	751.2	
24.12.2021 18:38:25	640	8.0	0.000	0.605	13.276	0.000	65	0	3	0	26.4	751.2	
24.12.2021 18:38:26	641	8.0	0.004	0.616	13.336	0.000	66	1	3	0	26.4	751.2	
24.12.2021 18:38:27	642	8.1	0.001	0.616	13.336	0.000	66	1	3	0	26.4	751.1	
24.12.2021 18:38:29	644	8.4	0.000	0.627	13.336	0.000	67	1	3	0	26.4	751.3	
24.12.2021 18:38:31	646	8.4	0.000	0.627	13.336	0.000	67	0	3	0	26.4	751.3	
24.12.2021 18:38:32	647	9.2	0.000	0.627	13.306	0.000	67	0	3	0	26.4	751.3	
24.12.2021 18:38:34	649	10.4	0.000	0.627	12.944	0.000	67	0	3	0	26.4	751.2	
24.12.2021 18:38:36	651	12.0	0.000	0.584	12.944	0.000	65	0	3	0	26.3	751.2	
24.12.2021 18:38:37	652	12.0	0.000	0.584	12.944	0.000	65	0	3	0	26.3	751.2	
24.12.2021 18:38:38	653	12.0	0.000	0.584	12.944	0.000	65	0	3	0	26.3	751.2	
24.12.2021 18:38:39	654	12.0	0.000	0.584	12.944	0.000	65	0	3	0	26.3	751.2	
24.12.2021 18:38:41	656	14.4	0.000	0.486	11.930	0.000	64	0	3	0	26.2	751.4	
24.12.2021 18:38:42	657	15.1	0.000	0.486	10.203	0.000	64	0	3	0	26.3	751.5	
24.12.2021 18:38:43	658	15.6	0.000	0.486	10.203	0.000	64	0	3	0	26.3	751.3	
24.12.2021 18:38:44	659	16.0	0.000	0.486	10.203	0.000	61	0	3	0	26.4	751.3	
24.12.2021 18:38:45	660	16.6	0.000	0.367	10.203	0.000	61	0	3	0	26.3	751.3	
24.12.2021 18:38:46	661	16.6	0.000	0.367	10.203	0.000	61	0	3	0	26.3	751.3	
24.12.2021 18:38:47	662	16.6	0.000	0.367	10.203	0.000	61	0	3	0	26.3	751.3	
24.12.2021 18:38:49	664	18.0	0.000	0.259	8.033	0.000	58	0	3	0	26.5	751.6	
24.12.2021 18:38:50	665	18.0	0.000	0.259	8.033	0.000	58	0	3	0	26.5	751.6	
24.12.2021 18:38:52	667	18.7	0.000	0.259	5.854	0.000	58	0	2	0	26.3	751.3	
24.12.2021 18:38:53	668	18.7	0.000	0.259	5.854	0.000	58	0	2	0	26.3	751.3	
24.12.2021 18:38:54	669	19.2	0.001	0.162	4.046	0.000	58	0	2	0	26.5	751.6	
24.12.2021 18:38:55	670	19.2	0.001	0.162	4.046	0.000	58	0	3	0	26.5	751.6	
24.12.2021 18:38:56	671	19.2	0.001	0.162	4.046	0.000	58	0	3	0	26.5	751.6	
24.12.2021 18:38:58	673	19.6	0.000	0.097	2.720	0.000	58	0	3	0	26.3	750.8	
24.12.2021 18:39:00	675	19.8	0.000	0.097	2.720	0.000	59	0	3	0	26.4	750.9	
24.12.2021 18:39:01	676	19.9	0.000	0.065	2.720	0.000	59	0	3	0	26.4	751.0	
24.12.2021 18:39:02	677	20.0	0.000	0.065	1.826	0.000	59	0	3	0	26.5	751.2	
24.12.2021 18:39:04	679	20.1	0.000	0.043	1.826	0.000	61	0	3	0	26.3	751.5	
24.12.2021 18:39:05	680	20.1	0.000	0.043	1.826	0.000	61	0	3	0	26.3	751.5	
24.12.2021 18:39:07	682	20.2	0.000	0.043	1.233	0.000	61	0	3	0	26.3	751.5	
24.12.2021 18:39:08	683	20.2	0.000	0.043	1.233	0.000	61	0	3	0	26.3	751.5	
24.12.2021 18:39:10	685	20.2	0.000	0.032	0.882	0.000	61	0	3	0	26.5	751.6	
24.12.2021 18:39:12	687	20.1	0.000	0.032	0.882	0.000	61	0	3	0	26.4	751.4	
24.12.2021 18:39:13	688	19.6	0.000	0.022	0.761	0.000	63	0	3	0	26.3	751.3	
24.12.2021 18:39:14	689	19.3	0.000	0.022	0.761	0.000	63	0	3	0	26.3	751.3	
24.12.2021 18:39:15	690	19.3	0.000	0.022	0.761	0.000	63	0	3	0	26.3	751.3	
24.12.2021 18:39:16	691	18.9	0.000	0.022	0.761	0.000	64	0	3	0	26.3	751.6	
24.12.2021 18:39:18	693	18.5	0.000	0.022	0.761	0.000	64	0	3	0	26.3	751.4	
24.12.2021 18:39:19	694	17.1	0.000	0.022	1.012	0.000	65	0	3	0	26.5	751.5	
24.12.2021 18:39:20	695	17.1	0.000	0.022	1.012	0.000	65	0	3	0	26.5	751.5	
24.12.2021 18:39:21	696	17.1	0.000	0.022	1.012	0.000	65	0	3	0	26.5	751.5	
24.12.2021 18:39:23	698	15.1	0.000	0.054	1.766	0.000	65	0	3	0	26.3	751.4	
24.12.2021 18:39:24	699	15.1	0.000	0.054	1.766	0.000	65	0	3	0	26.3	751.4	
24.12.2021 18:39:26	701	15.1	0.000	0.054	1.766	0.000	65	0	3	0	26.3	751.4	
24.12.2021 18:39:27	702	12.6	0.000	0.108	3.232	0.000	65	0	4	0	26.5	751.4	
24.12.2021 18:39:29	704	12.6	0.000	0.108	3.232	0.000	65	0	4	0	26.5	751.4	
24.12.2021 18:39:30	705	12.6	0.000	0.108	3.232	0.000	65	0	4	0	26.5	751.4	
24.12.2021 18:39:32	707	9.8	0.019	0.497	5.422	0.000	68	0	4	0	26.5	751.3	
24.12.2021 18:39:33	708	9.3	0.025	0.497	7.832	0.000	68	0	4	0	26.4	751.0	
24.12.2021 18:39:35	710	8.8	0.029	0.497	7.832	0.000	68	0	4	0	26.4	751.2	
24.12.2021 18:39:36	711	8.8	0.029	0.497	7.832	0.000	68	0	4	1	26.4	751.2	
24.12.2021 18:39:37	712	7.9	0.041	0.811	10.022	0.000	70	0	4	1	26.5	750.8	
24.12.2021 18:39:38	713	7.6	0.055	0.811	10.022	0.000	70	0	4	1	26.5	751.0	
24.12.2021 18:39:39	714	7.3	0.060	0.811	10.022	0.000	73	0	4	0	26.4	751.1	
24.12.2021 18:39:41	716	7.3	0.060	0.811	10.022	0.000	73	0	4	0	26.4	751.1	
24.12.2021 18:39:42	717	6.8	0.043	1.167	11.779	0.000	73	0	4	0	26.6	751.2	
24.12.2021 18:39:44	719	6.3	0.058	1.481	11.779	0.000	76	0	4	0	26.4	751.0	
24.12.2021 18:39:45	720	6.3	0.058	1.481	11.779	0.000	76	0	4	0	26.4	751.0	
24.12.2021 18:39:46	721	6.3	0.058	1.481	11.779	0.000	76	0	4	0	26.4	751.0	
24.12.2021 18:39:48	723	5.9	0.052	1.718	13.085	0.000	79	0	4	0	26.3	751.1	
24.12.2021 18:39:49	724	5.9	0.058	1.718	13.969	0.000	79	0	4	0	26.4	751.3	
24.12.2021 18:39:50	725	5.9	0.058	1.718	13.969	0.000	79	0	4	0	26.4	751.3	
24.12.2021 18:39:51	726	5.9	0.058	1.718	13.969	0.000	79	0	4	0	26.4	751.3	
24.12.2021 18:39:52	727	5.7	0.084	1.718	13.969	0.000	81	0	4	0	26.4	751.1	
24.12.2021 18:39:54	729	5.7	0.094	1.859	14.521	0.000	81	0	4	0	26.6	751.5	
24.12.2021 18:39:55	730	5.7	0.094	1.859	14.521	0.000	81	0	4	0	26.6	751.5	
24.12.2021 18:39:56	731	5.7	0.094	1.859	14.521	0.000	81	0	4	0	26.6	751.5	
24.12.2021 18:39:57	732	5.6	0.095	1.924	14.863	0.000	82	0	4	0	26.3	751.6	
24.12.2021 18:39:58	733	5.6	0.097	1.924	14.863	0.000	82	0	4	0	26.3	751.7	
24.12.2021 18:40:00	735	5.6	0.097	1.924	14.863	0.000	81	0	4	0	26.3	751.6	
24.12.2021 18:40:01	736	5.6	0.097	1.924	14.863	0.000	81	0	4	0	26.3	751.6	
24.12.2021 18:40:03	738	5.5	0.097	1.924	15.054	0.000	80	0	4	0	26.4	751.6	
24.12.2021 18:40:04	739	5.5	0.097	1.924	15.054	0.000	80	0	4	0	26.4	751.6	
24.12.2021 18:40:05	740	5.5	0.097	1.924	15.054	0.000	80	0	4	0	26.4	751.6	
24.12.2021 18:40:07	742	5.5	0.098	1.902	15.164	0.000	80	0	4	0	26.5	751.8	
24.12.2021 18:40:09	744	5.5	0.098	1.902	15.214	0.000	78	0	4	0	26.5	751.6	
24.12.2021 18:40:10	745	5.5	0.098	1.902	15.214	0.000	78	0	4	0	26.5	751.6	
24.12.2021 18:40:11	746	5.5	0.098	1.902	15.214	0.000	78	0	4	0	26.5	751.6	
24.12.2021 18:40:12	747	5.5	0.098	1.902	15.214	0.000	78	0	4	0	26.5	751.6	
24.12.2021 18:40:13	748	5.5	0.098	1.902	15.214	0.000	78	0	4	0	26.5	751.6	
24.12.2021 18:40:14	749	5.5	0.098	1.902	15.214	0.000	78	0	4	0	26.5	751.6	
24.12.2021 18:40:15	750	5.5	0.098	1.902	15.214	0.000	78	0	4	0	26.5	751.6	
24.12.2021 18:40:17	752	5.4	0.134	1.891	15.255	0.000	74	0	4	0	26.3	751.1	
24.12.2021 18:40:18	753	5.4	0.134	1.891	15.255	0.000	74	0	4	0	26.3	751.1	
24.12.2021 18:40:20	755	5.4	0.141	1.891	15.295	0.000	73	0	4	0	26.5	751.3	
24.12.2021 18:40:21	756	5.4	0.141	1.891	15.295	0.000	73	0	4	0	26.5	751.3	
24.12.2021 18:40:22	757	5.4	0.141	1.891	15.295	0.000	73	0	4	0	26.5	751.3	
24.12.2021 18:40:23	758	5.4	0.156	1.891	15.305	0.000	73	0	4	0	26.4	751.1	
24.12.2021 18:40:24	759	5.4	0.156	1.891	15.305	0.000	73	0	4	0	26.4	751.1	
24.12.2021 18:40:25	760	5.4	0.156	1.891	15.305	0.000	73	0	4	0	26.4	751.1	
24.12.2021 18:40:26	761	5.4	0.156	1.891	15.305	0.000	73	0	4	0	26.4	751.1	
24.12.2021 18:40:27	762	5.3	0.159	1.902	15.335	0.000	73	0	4	0	26.3	751.5	
24.12.2021 18:40:28	763	5.2	0.157	1.924	15.335	0.000	73	0	4	0	26.3	751.2	
24.12.2021 18:40:29	764	5.2	0.157	1.924	15.375	0.000	73	0	4	0	26.4	751.3	
24.12.2021 18:40:30	765	5.2	0.157	1.924	15.375	0.000	73	0	4	0	26.4	751.3	
24.12.2021 18:40:32	767	5.2	0.157	1.924	15.375	0.000	72	0	4	0	26.5	751.1	
24.12.2021 18:40:34	769	5.2	0.157	1.924	15.375	0.000	72	0	4	0	26.5	751.1	
24.12.2021 18:40:36	771	5.1	0.152	1.988	15.425	0.000	73	0	4	0	26.5	751.2	
24.12.2021 18:40:37	772	5.1	0.152	1.988	15.496	0.000	73	0	4	0	26.4	751.2	
24.12.2021 18:40:39	774	5.1	0.152	1.988	15.496	0.000	73	0	4	0	26.4	751.2	
24.12.2021 18:40:40	775	5.1	0.152	1.988	15.496	0.000	72	0	4	0	26.3	751.7	
24.12.2021 18:40:41	776	5.1	0.149	2.021	15.496	0.000	72	0	4	0	26.3	751.4	
24.12.2021 18:40:42	777	5.1	0.149	2.021	15.546	0.000	72	0	4	0	26.4	751.6	
24.12.2021 18:40:43	778	5.1	0.149	2.021	15.546	0.000	72	0	4	0	26.4	751.6	
24.12.2021 18:40:45	780	5.4	0.147	2.042	15.586	0.000	73	0	4	0	26.6	751.4	
24.12.2021 18:40:46	781	5.6	0.147	2.042	15.586	0.000	73	0	4	0	26.5	751.0	
24.12.2021 18:40:47	782	5.6	0.147	2.042	15.586	0.000	73	0	4	0	26.5	751.0	
24.12.2021 18:40:49	784	6.6	0.149	2.021	15.586	0.000	74	0	4	0	26.7	751.3	
24.12.2021 18:40:50	785	7.1	0.149	2.021	15.425	0.000	74	0	4	0	26.5	751.1	
24.12.2021 18:40:51	786	7.9	0.143	2.021	15.425	0.000	75	0	4	0	26.7	751.1	
24.12.2021 18:40:52	787	8.6	0.149	1.891	15.425	0.000	75	0	4	0	26.5	751.2	
24.12.2021 18:40:53	788	9.4	0.134	1.891	14.692	0.000	75	0	4	0	26.7	751.5	
24.12.2021 18:40:54	789	9.4	0.134	1.891	14.692	0.000	75	0	4	0	26.7	751.5	
24.12.2021 18:40:56	791	11.5	0.108	1.891	14.692	0.000	75	0	4	0	26.5	751.4	
24.12.2021 18:40:57	792	12.2	0.118	1.632	14.692	0.000	75	0	4	0	26.7	751.8	
24.12.2021 18:40:58	793	12.2	0.118	1.632	14.692	0.000	75	0	4	0	26.7	751.8	
24.12.2021 18:40:59	794	14.1	0.081	1.632	13.135	0.000	74	0	4	0	26.4	751.2	
24.12.2021 18:41:00	795	14.7	0.102	1.275	13.135	0.000	74	0	4	0	26.4	751.3	
24.12.2021 18:41:01	796	14.7	0.102	1.275	13.135	0.000	74	0	4	0	26.4	751.3	
24.12.2021 18:41:03	798	16.1	0.093	1.275	10.855	0.000	69	0	3	0	26.4	750.9	
24.12.2021 18:41:04	799	16.6	0.117	0.897	10.855	0.000	69	0	3	0	26.4	751.4	
24.12.2021 18:41:05	800	17.0	0.098	0.897	8.234	0.000	69	0	3	0	26.2	751.4	
24.12.2021 18:41:07	802	17.0	0.098	0.897	8.234	0.000	69	0	3	0	26.2	751.4	
24.12.2021 18:41:08	803	18.0	0.096	0.584	8.234	0.000	65	0	3	0	26.4	751.6	
24.12.2021 18:41:10	805	18.6	0.090	0.584	5.833	0.000	65	0	3	0	26.3	751.1	
24.12.2021 18:41:11	806	18.6	0.090	0.584	5.833	0.000	65	0	3	0	26.3	751.1	
24.12.2021 18:41:13	808	19.1	0.073	0.357	3.965	0.000	62	0	3	0	26.5	751.0	
24.12.2021 18:41:14	809	19.3	0.061	0.357	3.965	0.000	62	0	3	0	26.5	751.1	
24.12.2021 18:41:16	811	19.6	0.062	0.216	3.965	0.000	60	0	3	0	26.4	751.0	
24.12.2021 18:41:17	812	19.7	0.059	0.216	2.650	0.000	60	0	3	0	26.4	751.4	
24.12.2021 18:41:18	813	19.7	0.058	0.216	2.650	0.000	60	0	3	0	26.2	751.4	
24.12.2021 18:41:19	814	19.7	0.058	0.216	2.650	0.000	60	0	3	0	26.2	751.4	
24.12.2021 18:41:20	815	19.8	0.058	0.216	2.650	0.000	62	0	3	0	26.3	751.6	
24.12.2021 18:41:22	817	20.0	0.062	0.151	1.786	0.000	62	0	3	0	26.5	751.7	
24.12.2021 18:41:24	819	20.1	0.026	0.086	1.786	0.000	62	0	3	0	26.5	751.3	
24.12.2021 18:41:25	820	20.1	0.018	0.086	1.233	0.000	62	0	3	0	26.4	751.6	
24.12.2021 18:41:26	821	20.2	0.013	0.086	1.233	0.000	62	0	3	0	26.3	751.4	
24.12.2021 18:41:27	822	20.2	0.013	0.086	1.233	0.000	62	0	3	0	26.3	751.4	
24.12.2021 18:41:28	823	20.2	0.011	0.086	1.233	0.000	63	0	3	0	26.3	751.4	
24.12.2021 18:41:30	825	20.1	0.012	0.054	1.233	0.000	63	0	3	0	26.3	751.3	
24.12.2021 18:41:31	826	20.1	0.012	0.054	1.233	0.000	63	0	3	0	26.3	751.3	
24.12.2021 18:41:33	828	20.1	0.012	0.054	1.233	0.000	63	0	3	0	26.3	751.3	
24.12.2021 18:41:34	829	18.7	0.010	0.054	0.791	0.000	63	0	3	0	26.4	751.3	
24.12.2021 18:41:36	831	18.7	0.010	0.054	0.791	0.000	63	0	3	0	26.4	751.3	
24.12.2021 18:41:38	833	16.7	0.010	0.054	1.093	0.000	64	0	3	0	26.4	751.4	
24.12.2021 18:41:39	834	16.7	0.010	0.054	1.093	0.000	64	0	3	0	26.4	751.4	
24.12.2021 18:41:41	836	16.7	0.010	0.054	1.093	0.000	64	0	4	0	26.4	751.4	
24.12.2021 18:41:43	838	16.7	0.010	0.054	1.093	0.000	64	0	4	0	26.4	751.4	
24.12.2021 18:41:45	840	12.1	0.098	0.324	3.604	0.000	66	0	4	0	26.4	751.5	
24.12.2021 18:41:47	842	10.6	0.144	0.324	3.604	0.000	72	0	4	0	26.4	751.5	
24.12.2021 18:41:48	843	10.0	0.140	0.724	3.604	0.000	72	0	4	0	26.6	751.3	
24.12.2021 18:41:49	844	9.4	0.163	0.724	6.064	0.000	72	0	4	0	26.7	751.4	
24.12.2021 18:41:51	846	8.1	0.223	0.724	6.064	0.000	80	0	5	0	26.5	751.4	
24.12.2021 18:41:52	847	7.6	0.198	1.362	6.064	0.000	80	0	5	0	26.5	751.4	
24.12.2021 18:41:53	848	7.0	0.231	1.362	8.666	0.000	80	0	5	0	26.5	751.4	
24.12.2021 18:41:54	849	6.6	0.264	1.362	8.666	0.000	80	0	5	0	26.4	751.2	
24.12.2021 18:41:55	850	6.6	0.264	1.362	8.666	0.000	80	0	5	0	26.4	751.2	
24.12.2021 18:41:56	851	6.6	0.264	1.362	8.666	0.000	80	0	5	0	26.4	751.2	
24.12.2021 18:41:57	852	5.7	0.272	2.129	10.976	0.000	94	0	5	0	26.5	751.3	
24.12.2021 18:41:58	853	5.4	0.292	2.129	10.976	0.000	94	0	5	0	26.4	751.1	
24.12.2021 18:41:59	854	5.2	0.324	2.129	10.976	0.000	112	0	5	0	26.5	751.3	
24.12.2021 18:42:00	855	4.9	0.283	2.907	10.976	0.000	112	0	5	0	26.4	751.3	
24.12.2021 18:42:02	857	4.5	0.330	2.907	12.804	0.000	129	0	5	0	26.4	751.5	
24.12.2021 18:42:03	858	4.5	0.330	2.907	12.804	0.000	129	0	5	0	26.4	751.5	
24.12.2021 18:42:04	859	4.3	0.302	3.534	12.804	0.000	129	0	5	0	26.5	751.3	
24.12.2021 18:42:06	861	4.2	0.318	3.534	14.130	0.000	129	0	5	0	26.6	751.3	
24.12.2021 18:42:07	862	3.9	0.369	3.534	14.130	0.000	143	0	5	0	26.6	751.5	
24.12.2021 18:42:08	863	3.8	0.358	3.998	14.130	0.000	143	0	5	0	26.5	751.1	
24.12.2021 18:42:09	864	3.7	0.374	3.998	15.034	0.000	143	0	5	0	26.7	751.4	
24.12.2021 18:42:10	865	3.7	0.374	3.998	15.034	0.000	143	0	5	0	26.7	751.4	
24.12.2021 18:42:12	867	3.7	0.389	3.998	15.034	0.000	152	0	5	0	26.6	751.2	
24.12.2021 18:42:13	868	3.5	0.412	4.301	15.576	0.000	152	0	5	0	26.5	751.6	
